CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C10209;0.001287984;0.909091;0.005335283;0.0;0.011628444;0.0;0.833333;0.0;0.833333;0.0;0.0;0.027932961;0.133333333;0.007427987;0.002222109;0.818182;1.0
C10214;0.082480225;1.0;0.013159169;0.015831703;0.0;0.035329448;0.166667;0.166667;0.0;0.277778;0.073170732;0.005586592;0.06;0.0510906;0.0105779;0.0;1.0
C10215;0.378180149;1.0;0.020128643;0.021149989;0.005555556;0.116014936;0.333333;0.333333;0.083333;0.166666667;0.130081301;0.025139665;0.35;0.038278477;0.031306194;0.0;1.0
C10216;0.339643856;1.0;0.029856298;0.024010795;0.021574667;0.083752681;0.833333;0.583333;0.666667;0.277778;0.081300813;0.06424581;0.383333333;0.032699428;0.024702358;0.0;1.0
C10217;0.003365039;0.454545;0.018903102;0.014719863;0.014533333;0.0;0.25;0.083333;0.166667;0.0;0.0;0.011173184;0.166666667;0.024844775;0.00077277;0.222222;1.0
C10219;0.192746902;1.0;0.019688182;0.021494189;0.003972;0.0;0.5;0.5;0.083333;0.0;0.0;0.025139665;0.25;0.020404222;0.01232225;0.0;1.0
C10220;0.12909512;0.818182;0.0;0.0;0.0;0.00216975;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.25;0.089580085;0.00847063;0.0;1.0
C10221;0.040329746;1.0;0.00685997;0.008253182;0.0;0.0;0.75;0.75;0.0;0.0;0.0;0.025139665;0.2;0.018684314;0.002840445;0.0;1.0
C10222;0.003972427;0.727273;0.011011516;0.0;0.024;0.0;0.25;0.0;0.166667;0.0;0.0;0.008379888;0.133333333;0.010823171;0.000636858;0.0;1.0
C10223;0.000127776;0.181818;0.000734101;0.0;0.0016;0.0;0.166667;0.0;0.083333;0.0;0.0;0.005586592;0.25;0.0;0.0;0.0;1.0
C10224;0.058904728;1.0;0.017914513;0.002529363;0.034463111;0.004193038;1.0;0.166667;0.916667;0.055555333;0.008130081;0.108938547;0.05;0.010702308;0.006170922;0.0;1.0
C10226;0.000397418;0.545455;0.002941706;0.001645681;0.003430222;0.0;0.333333;0.083333;0.166667;0.0;0.0;0.019553073;0.383333333;0.002655893;0.000988336;0.111111;1.0
C10228;0.127201298;1.0;0.091572785;0.084792542;0.045975111;0.004004972;1.0;0.916667;1.0;0.055555333;0.008130081;0.145251397;0.283333333;0.113633643;0.007624901;0.0;1.0
C10230;0.160751546;1.0;0.03730049;0.043980496;0.001622222;0.0;1.0;1.0;0.083333;0.0;0.0;0.047486034;0.233333333;0.019148378;0.012904119;0.0;1.0
C10232;0.285227299;1.0;0.037197716;0.039217639;0.010026667;0.0;1.0;0.916667;0.75;0.0;0.0;0.06424581;0.483333333;0.029731316;0.017937285;0.0;1.0
C10234;0.001494587;1.0;0.00203917;0.00245331;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.133333333;0.002479604;0.001372369;0.0;1.0
C10235;0.219429439;1.0;0.029198665;0.010566163;0.044497778;0.0;1.0;0.416667;0.833333;0.0;0.0;0.108938547;0.133333333;0.047012467;0.050633449;0.0;1.0
C10236;0.158535815;1.0;0.046093593;0.033274985;0.040181333;0.0;0.833333;0.416667;0.75;0.0;0.0;0.069832402;0.283333333;0.043136172;0.009674932;0.0;1.0
C10237;5.49061e-05;0.333333;0.0;0.0;0.0;0.009899692;0.0;0.0;0.0;0.074074;0.008130081;0.0;0.04;0.021067626;0.000334227;0.5;0.75
C10239;0.0562407;1.0;0.020202053;0.011824956;0.022608889;0.0;0.75;0.25;0.583333;0.0;0.0;0.036312849;0.046666667;0.00996259;0.005736759;0.0;1.0
C10240;0.01468291;1.0;0.061887166;0.0;0.134885333;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.096666667;0.057744957;0.035773494;0.083333;1.0
C10241;0.065950359;1.0;0.021183098;0.025485234;0.0;0.023179876;0.916667;0.916667;0.0;0.055555333;0.008130081;0.058659218;0.19;0.023963303;0.005527445;0.0;1.0
C10242;0.117095051;1.0;0.000930881;0.001119936;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.083333333;0.010700521;0.008221989;0.0;1.0
C10243;0.124112371;1.0;0.053874453;0.034010243;0.055808;0.005598226;0.833333;0.666667;0.75;0.055555333;0.008130081;0.11452514;0.1;0.036275139;0.014075513;0.0;1.0
C10244;0.210804971;1.0;0.02425633;0.029182618;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.033519553;0.266666667;0.0;0.0;0.0;1.0
C10245;0.400313471;1.0;0.006117509;0.0;0.013333333;0.059416504;0.5;0.0;0.416667;0.166666667;0.024390244;0.016759777;0.4;0.038957342;0.023225657;0.0;1.0
C10246;0.17967479;1.0;0.002583424;0.00105198;0.003724889;0.003274299;0.333333;0.083333;0.25;0.055555333;0.008130081;0.01396648;0.35;0.049593103;0.01276734;0.0;1.0
C10247;0.002567781;0.545455;0.005038584;0.0;0.010981778;0.003868656;0.5;0.0;0.416667;0.111111333;0.024390244;0.019553073;0.183333333;0.008075371;0.000915128;0.0;1.0
C10248;0.098445762;1.0;0.00613994;0.002036248;0.009693333;0.0;0.583333;0.166667;0.333333;0.0;0.0;0.027932961;0.065;0.011572494;0.014253296;0.0;1.0
C10250;0.012457789;0.636364;0.049145415;0.040982551;0.032869778;0.0;0.5;0.083333;0.333333;0.0;0.0;0.041899441;0.133333333;0.074400968;0.002223371;1.0;1.0
C10252;0.029326925;1.0;0.01284738;0.015456592;0.0;0.0;0.090909;0.090909;0.0;0.0;0.0;0.002793296;0.183333333;0.008400633;0.00279257;0.0;0.916666667
C10253;0.147780662;1.0;0.065197146;0.051029348;0.049654222;0.0;1.0;0.666667;1.0;0.0;0.0;0.136871508;0.1;0.070472714;0.017392533;0.0;1.0
C10254;0.000423303;0.363636;0.002712096;0.0;0.005911111;0.0;0.25;0.0;0.166667;0.0;0.0;0.008379888;0.1;0.002575097;0.00054232;0.181818;1.0
C10255;0.022888146;1.0;0.033567994;0.02510767;0.027677333;0.0;1.0;0.583333;0.75;0.0;0.0;0.092178771;0.4;0.020816335;0.00309686;0.0;1.0
C10256;0.000335574;1.0;0.001624402;0.0;0.003540444;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.05;0.001496334;0.000994261;0.0;1.0
C10259;0.12311407;1.0;0.021240602;0.025554417;0.0;0.084942846;0.25;0.25;0.0;0.222222;0.048780488;0.039106145;0.133333333;0.059810267;0.009380192;0.0;1.0
C10260;0.052327625;1.0;0.013783971;0.0;0.030042667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.033333333;0.036505289;0.018091368;0.083333;1.0
C10261;0.001024413;1.0;0.003938452;0.0;0.008584;0.0;0.416667;0.0;0.416667;0.0;0.0;0.01396648;0.066666667;0.004346556;0.000941875;0.25;1.0
C10262;0.00974841;1.0;0.034731748;0.041785519;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.036312849;0.383333333;0.028568554;0.002398997;1.0;1.0
C10263;0.280169307;1.0;0.0;0.0;0.0;0.0099488;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.2;0.026622222;0.016359104;0.0;1.0
C10265;0.001165211;0.363636;0.00477492;0.0;0.010407111;0.0;0.363636;0.0;0.272727;0.0;0.0;0.011173184;0.05;0.009461681;0.001962901;0.5;0.916666667
C10266;0.00030834;0.818182;0.000605226;0.000728143;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.333333333;0.001516982;0.000989386;0.0;1.0
C10267;0.055111528;1.0;0.026971484;0.026905701;0.010042667;0.016425673;0.833333;0.75;0.416667;0.166666667;0.048780488;0.078212291;0.366666667;0.015819439;0.003005712;0.0;1.0
C10269;0.292503786;1.0;0.0327874;0.0;0.071461333;0.0;1.0;0.0;1.0;0.0;0.0;0.234636872;0.45;0.031217772;0.029011234;0.0;1.0
C10270;0.087621682;1.0;0.0;0.0;0.0;0.036424327;0.0;0.0;0.0;0.111111333;0.040650407;0.0;0.06;0.042723143;0.007434777;0.083333;1.0
C10271;0.116818503;0.818182;0.064906768;0.078088871;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.3;0.075379228;0.008233369;0.0;1.0
C10273;0.107202919;1.0;0.149336138;0.121313257;0.105711111;0.004059038;1.0;0.833333;0.75;0.055555333;0.008130081;0.226256983;0.1;0.074763095;0.022745454;0.083333;1.0
C10275;0.032256403;0.727273;0.008338776;0.001835076;0.014850222;0.0;0.5;0.083333;0.5;0.0;0.0;0.027932961;0.3;0.04260824;0.004087939;0.0;1.0
C10277;0.056835708;1.0;0.060776634;0.016137385;0.103230222;0.0;1.0;0.5;1.0;0.0;0.0;0.139664804;0.2;0.022021596;0.003788172;0.0;1.0
C10278;0.143603646;1.0;0.011434236;0.013756448;0.0;0.0;0.916667;0.916667;0.0;0.0;0.0;0.030726257;0.25;0.014151762;0.008769571;0.0;1.0
C10279;0.004238209;1.0;0.011621228;0.013981416;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.008379888;0.316666667;0.012499636;0.00120426;0.083333;1.0
C10282;0.205079953;1.0;0.003075068;0.003699592;0.0;0.035199352;0.166667;0.166667;0.0;0.277778;0.040650407;0.005586592;0.25;0.019528696;0.012954226;0.0;1.0
C10283;0.008206543;1.0;0.028244538;0.024658223;0.016888889;0.0;1.0;0.5;0.75;0.0;0.0;0.058659218;0.466666667;0.025245192;0.002530815;0.833333;1.0
C10286;0.000134648;0.181818;0.000977782;0.001176362;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.05;0.005806366;0.001128782;0.0;1.0
C10287;0.098360077;1.0;0.002580977;0.003105155;0.0;0.003842811;0.25;0.25;0.0;0.055555333;0.008130081;0.011173184;0.07;0.009533583;0.006863662;0.0;1.0
C10288;0.001686959;0.272727;0.007766993;0.009344414;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.19;0.0;0.0;0.0;1.0
C10289;0.077376731;1.0;0.008442162;0.0;0.0184;0.0;0.75;0.0;0.666667;0.0;0.0;0.025139665;0.35;0.115610585;0.007463403;0.5;1.0
C10290;0.079022008;1.0;0.040987309;0.015455856;0.061333333;0.025230444;1.0;0.166667;1.0;0.055555333;0.008130081;0.039106145;0.283333333;0.016951987;0.006280006;0.0;1.0
C10291;0.401462627;1.0;0.095701288;0.106293355;0.016022222;0.0;0.5;0.416667;0.333333;0.0;0.0;0.033519553;0.45;0.094371228;0.022788175;0.0;1.0
C10292;0.059304173;1.0;0.010174641;0.0;0.022176;0.001532958;1.0;0.0;1.0;0.055555333;0.008130081;0.033519553;0.033333333;0.016354125;0.021246826;0.0;1.0
C10293;0.035128489;1.0;0.004571818;0.003633843;0.003381333;0.0;0.583333;0.083333;0.416667;0.0;0.0;0.025139665;0.316666667;0.011205055;0.00356346;0.0;1.0
C10294;0.120893116;1.0;0.058250307;0.02264013;0.085943556;0.0;1.0;0.25;1.0;0.0;0.0;0.173184358;0.083333333;0.057459278;0.028449006;0.0;1.0
C10295;0.014320723;0.818182;0.0;0.0;0.0;0.01447171;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.1;0.05433353;0.0018928;0.181818;1.0
C10297;0.127119861;1.0;0.0;0.0;0.0;0.012033673;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.1;0.017186274;0.007973263;0.0;1.0
C10298;0.154140819;1.0;0.00835305;0.008632463;0.002567111;0.039803821;0.583333;0.583333;0.083333;0.166666667;0.032520325;0.033519553;0.166666667;0.01143773;0.014587667;0.0;1.0
C10299;0.004366312;0.636364;0.017197133;0.020689748;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.047486034;0.216666667;0.02019396;0.001607865;0.5;1.0
C10300;0.287234759;1.0;0.0;0.0;0.0;0.010878724;0.0;0.0;0.0;0.111111333;0.024390244;0.0;0.2;0.026871588;0.026424919;0.0;1.0
C10301;0.014710922;1.0;0.045605824;0.01860885;0.065687556;0.0;1.0;1.0;0.666667;0.0;0.0;0.094972067;0.333333333;0.039171529;0.003057539;1.0;1.0
C10302;0.304095389;1.0;0.009472147;0.009798767;0.002893333;0.053391514;0.416667;0.25;0.166667;0.111111333;0.048780488;0.027932961;0.2;0.029880718;0.027391962;0.0;1.0
C10303;0.189344526;1.0;0.036276827;0.043644393;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.166666667;0.016877627;0.009960084;0.0;1.0
C10304;0.209643062;1.0;0.0;0.0;0.0;0.007400403;0.0;0.0;0.0;0.388888667;0.073170732;0.0;0.133333333;0.020852668;0.016095813;0.0;1.0
C10305;0.002196763;1.0;0.009305954;0.0;0.020282667;0.0;1.0;0.0;0.916667;0.0;0.0;0.039106145;0.2;0.007314379;0.002137099;0.333333;1.0
C10307;0.079880115;1.0;0.005015949;0.006034653;0.0;0.059245676;0.166667;0.166667;0.0;0.166666667;0.024390244;0.005586592;0.2;0.044587094;0.005081498;0.0;1.0
C10308;0.29129088;1.0;0.0;0.0;0.0;0.069986281;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.4;0.03521472;0.017694878;0.0;1.0
C10309;0.131444048;1.0;0.014965466;0.018004845;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.036312849;0.1;0.03194294;0.01122338;0.0;1.0
C10310;0.010053527;1.0;0.0334642;0.040260542;0.0;0.008082199;0.666667;0.666667;0.0;0.055555333;0.008130081;0.041899441;0.016666667;0.03122777;0.001793654;0.636364;1.0
C10311;0.190184093;1.0;0.013758889;0.016553222;0.0;0.035745801;0.25;0.25;0.0;0.111111333;0.06504065;0.033519553;0.133333333;0.022457123;0.018368625;0.0;1.0
C10312;0.145064293;1.0;0.055107947;0.037445123;0.052273778;0.0;1.0;0.25;1.0;0.0;0.0;0.075418994;0.366666667;0.149774176;0.013259217;0.083333;1.0
C10313;0.227830452;1.0;0.0;0.0;0.0;0.038559113;0.0;0.0;0.0;0.055555333;0.032520325;0.0;0.266666667;0.158114475;0.012618328;0.0;1.0
C10314;0.020420684;0.727273;0.032201547;0.035875985;0.005191111;0.0;0.583333;0.5;0.25;0.0;0.0;0.041899441;0.09;0.008903526;0.002617003;0.0;1.0
C10316;0.010929493;1.0;0.044074204;0.011076697;0.075994667;0.0;1.0;0.166667;1.0;0.0;0.0;0.11452514;0.15;0.040611578;0.002160193;1.0;1.0
C10317;0.008879221;1.0;0.030224368;0.010943482;0.046049778;0.0;1.0;0.583333;0.666667;0.0;0.0;0.072625698;0.2;0.025424537;0.002273199;0.666667;1.0
C10318;0.007032011;1.0;0.029487412;0.013357049;0.040071111;0.0;1.0;0.083333;1.0;0.0;0.0;0.044692737;0.116666667;0.026894344;0.002437508;0.833333;1.0
C10319;0.084720755;0.909091;0.0;0.0;0.0;0.034077592;0.0;0.0;0.0;0.121212;0.024390244;0.0;0.15;0.006159784;0.008482812;0.0;0.916666667
C10320;0.029769702;1.0;0.008096727;0.007450704;0.004149333;0.0;0.666667;0.166667;0.583333;0.0;0.0;0.033519553;0.07;0.0;0.0;0.0;1.0
C10321;0.002794099;1.0;0.010158531;0.011261186;0.00174;0.0;0.916667;0.916667;0.083333;0.0;0.0;0.039106145;0.5;0.012058134;0.00213259;0.909091;1.0
C10322;0.069839724;1.0;0.040969364;0.031811586;0.031664;0.037418305;1.0;1.0;1.0;0.166666667;0.081300813;0.100558659;0.083333333;0.05354678;0.012516392;0.0;1.0
C10323;0.027091374;1.0;0.109279506;0.058874053;0.131521778;0.0;1.0;1.0;1.0;0.0;0.0;0.167597765;0.2;0.0;0.0;0.0;1.0
C10324;0.048681154;1.0;0.0;0.0;0.0;0.008548961;0.0;0.0;0.0;0.222222;0.040650407;0.0;0.033333333;0.014194661;0.004444051;0.0;1.0
C10325;0.098343435;1.0;0.0;0.0;0.0;0.072013369;0.0;0.0;0.0;0.111111333;0.024390244;0.0;0.183333333;0.022706776;0.008206346;0.0;1.0
C10326;0.009735596;1.0;0.0;0.0;0.0;0.017872439;0.0;0.0;0.0;0.242424;0.056910569;0.0;0.033333333;0.002317416;0.001802098;0.0;0.916666667
C10328;0.052202833;1.0;0.002573432;0.003096078;0.0;0.0;0.833333;0.833333;0.0;0.0;0.0;0.027932961;0.065;0.006196644;0.00546147;0.0;1.0
C10329;0.002105179;1.0;0.004588132;0.0;0.01;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.05;0.006418947;0.003744756;0.166667;1.0
C10331;0.248508066;1.0;0.000304856;0.0;0.000664444;0.046107014;0.083333;0.0;0.083333;0.277778;0.089430894;0.002793296;0.19;0.025418895;0.015342862;0.0;1.0
C10333;0.352850266;1.0;0.0;0.0;0.0;0.051832986;0.0;0.0;0.0;0.222222;0.056910569;0.0;0.25;0.029437017;0.032575582;0.0;1.0
C10334;0.117263971;1.0;0.009078383;0.010922138;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.011173184;0.266666667;0.020563116;0.00758561;0.0;1.0
C10335;0.098074686;1.0;0.0;0.0;0.0;0.069256819;0.0;0.0;0.0;0.444444667;0.073170732;0.0;0.15;0.009387784;0.005260964;0.0;1.0
C10336;0.003037459;1.0;0.014056812;0.0;0.030637333;0.0;1.0;0.0;1.0;0.0;0.0;0.067039106;0.05;0.008947735;0.001940727;0.333333;1.0
C10338;0.129173158;1.0;0.01382557;0.016633445;0.0;0.01967133;1.0;1.0;0.0;0.166666667;0.032520325;0.033519553;0.083333333;0.037978356;0.025301256;0.0;1.0
C10339;0.044668588;1.0;1.01958e-06;1.22666e-06;0.0;0.036078387;0.083333;0.083333;0.0;0.222222;0.056910569;0.002793296;0.033333333;0.021377157;0.004808635;0.0;1.0
C10340;0.018547269;1.0;0.062922452;0.07440817;0.002343111;0.0;1.0;1.0;0.083333;0.0;0.0;0.058659218;0.283333333;0.053045091;0.002521612;1.0;1.0
C10341;0.140163904;1.0;0.0;0.0;0.0;0.00301548;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.1;0.012672679;0.014685667;0.0;1.0
C10342;0.004854281;0.909091;0.022023032;0.026495753;0.0;0.0;0.75;0.75;0.0;0.0;0.0;0.033519553;0.2;0.021234763;0.002211931;1.0;1.0
C10343;0.037109219;1.0;0.055489067;0.059306572;0.0135;0.0;1.0;0.5;1.0;0.0;0.0;0.089385475;0.216666667;0.097648971;0.003675381;0.083333;1.0
C10344;0.01897373;1.0;0.063131875;0.033943022;0.076106667;0.0;1.0;0.916667;0.833333;0.0;0.0;0.089385475;0.466666667;0.078936628;0.002580766;0.583333;1.0
C10346;0.153466714;1.0;0.001449238;0.0;0.003158667;0.07627007;0.25;0.0;0.166667;0.111111333;0.073170732;0.008379888;0.316666667;0.18191012;0.010434374;0.0;1.0
C10347;0.005165364;0.181818;0.00132546;0.0;0.002888889;0.0;0.166667;0.0;0.166667;0.0;0.0;0.005586592;0.04;0.014171398;0.000702238;0.0;1.0
C10348;0.026162106;1.0;0.097607096;0.107887761;0.017287556;0.0;0.916667;0.833333;0.5;0.0;0.0;0.170391061;0.3;0.075030726;0.002139355;1.0;1.0
C10349;0.000889212;0.454545;0.00355672;0.0;0.007752;0.0;0.333333;0.0;0.25;0.0;0.0;0.01396648;0.083333333;0.006842986;0.001954044;0.75;1.0
C10350;0.176212082;1.0;0.004952735;0.0;0.010794667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.45;0.119951442;0.011656633;0.090909;1.0
C10351;0.047680272;1.0;0.004423775;0.005322212;0.0;0.021469194;0.166667;0.166667;0.0;0.111111333;0.040650407;0.008379888;0.106666667;0.0043773;0.003929132;0.0;1.0
C10353;0.065885626;1.0;0.007376288;0.00887436;0.0;0.004215072;0.166667;0.166667;0.0;0.055555333;0.008130081;0.005586592;0.05;0.010559762;0.005662996;0.0;1.0
C10354;0.004218666;0.6;0.00672926;0.008095924;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.002793296;0.06;0.006808369;0.001116364;0.0;0.833333333
C10355;0.013697263;1.0;0.058200143;0.04410954;0.04694;0.0;1.0;0.833333;0.916667;0.0;0.0;0.142458101;0.316666667;0.048053262;0.002307185;1.0;1.0
C10356;0.000911455;0.454545;0.007952761;0.002207979;0.013333333;0.0;0.5;0.083333;0.5;0.0;0.0;0.019553073;0.066666667;0.005963039;0.000977243;0.0;1.0
C10357;0.099651222;1.0;0.008608966;0.010357386;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.033519553;0.183333333;0.058390094;0.005762704;0.0;1.0
C10358;0.054205411;1.0;0.020504258;0.011395627;0.024045333;0.0;1.0;0.5;0.833333;0.0;0.0;0.092178771;0.1;0.036794377;0.00310614;0.0;1.0
C10360;0.00113323;0.909091;0.005805924;0.0;0.012654222;0.0;0.666667;0.0;0.666667;0.0;0.0;0.044692737;0.166666667;0.006785318;0.002039008;0.8;1.0
C10361;0.221157853;1.0;0.0;0.0;0.0;0.009665008;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.35;0.025399242;0.015236703;0.0;1.0
C10362;0.090988954;1.0;0.066153924;0.060862952;0.033924889;0.0;1.0;0.666667;0.5;0.0;0.0;0.081005587;0.383333333;0.111869478;0.007379342;0.0;1.0
C10366;0.002192642;0.181818;0.012972177;0.015606734;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.01396648;0.283333333;0.018107006;0.000747983;0.181818;1.0
C10369;0.269682677;1.0;0.002246757;0.0;0.004896889;0.138998362;0.333333;0.0;0.333333;0.222222;0.138211382;0.011173184;0.2;0.033851503;0.03224178;0.0;1.0
C10370;0.011284723;0.636364;0.0;0.0;0.0;0.02528821;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.1;0.045324033;0.002804272;0.2;1.0
C10371;0.081041679;1.0;0.0;0.0;0.0;0.00077395;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.06;0.010815721;0.006927978;0.0;1.0
C10372;0.031608254;1.0;0.020060739;0.014812352;0.016888889;0.0;0.666667;0.416667;0.25;0.0;0.0;0.041899441;0.08;0.00767744;0.002872354;0.0;1.0
C10373;0.066221087;1.0;0.0;0.0;0.0;0.010064869;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.05;0.017090687;0.004638118;0.0;1.0
C10374;0.004478517;0.75;0.008630581;0.007041001;0.006055111;0.0;0.625;0.375;0.375;0.0;0.0;0.025139665;0.366666667;0.005836122;0.001759659;0.0;0.666666667
C10376;0.04269615;1.0;0.008959703;0.010779355;0.0;0.015437025;0.083333;0.083333;0.0;0.166666667;0.06504065;0.005586592;0.04;0.004692222;0.003477582;0.0;1.0
C10377;0.067180372;1.0;0.024617875;0.0;0.053655556;0.0;1.0;0.0;1.0;0.0;0.0;0.164804469;0.04;0.025289203;0.017022135;0.0;1.0
C10378;0.012480575;1.0;0.0052841;0.006357263;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.076666667;0.052850102;0.032764021;0.25;1.0
C10379;0.301828458;1.0;0.03319136;0.0;0.072341778;0.0;1.0;0.0;1.0;0.0;0.0;0.136871508;0.183333333;0.049440682;0.098034626;0.0;1.0
C10380;0.407545244;1.0;0.0;0.0;0.0;0.07261961;0.0;0.0;0.0;0.333333333;0.081300813;0.0;0.266666667;0.056090844;0.032192951;0.0;1.0
C10382;0.02238983;1.0;0.117251436;0.133459106;0.013777778;0.0;1.0;1.0;0.25;0.0;0.0;0.139664804;0.4;0.112605947;0.002653346;0.833333;1.0
C10384;0.014857549;0.181818;0.0;0.0;0.0;0.049497003;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.1;0.0;0.0;0.0;1.0
C10385;0.059245979;1.0;0.10336306;0.086598914;0.0684;0.0;1.0;1.0;1.0;0.0;0.0;0.212290503;0.15;0.076980558;0.004893988;0.083333;1.0
C10386;0.107416191;1.0;0.021763649;0.0;0.047434667;0.0;1.0;0.0;1.0;0.0;0.0;0.083798883;0.066666667;0.039860344;0.040224694;0.0;1.0
C10387;0.000447421;0.545455;0.001307516;0.001573063;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.233333333;0.00348177;0.001000734;0.0;1.0
C10389;0.007532573;0.636364;0.033258856;0.0;0.072488889;0.0;0.583333;0.0;0.583333;0.0;0.0;0.019553073;0.083333333;0.050290317;0.002058332;1.0;1.0
C10390;0.012667237;0.909091;0.003689062;0.004438284;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.016759777;0.046666667;0.015828768;0.002885309;0.0;1.0
C10391;0.080268888;1.0;0.0;0.0;0.0;0.003668675;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.053333333;0.006971057;0.007316556;0.0;1.0
C10393;0.029729716;1.0;0.0;0.0;0.0;0.003979284;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.066666667;0.023218201;0.002491488;0.0;1.0
C10395;0.056587638;0.727273;0.006998634;0.008420007;0.0;0.034153496;0.25;0.25;0.0;0.222222;0.06504065;0.011173184;0.05;0.018341894;0.042479448;0.0;1.0
C10396;9.65221e-05;0.272727;0.000336463;0.000404796;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.2;0.001135517;0.000879412;0.0;1.0
C10397;0.026631343;1.0;0.116399471;0.112478886;0.049928889;0.0;1.0;0.75;0.75;0.0;0.0;0.131284916;0.133333333;0.110208769;0.003038119;1.0;1.0
C10398;0.042893377;0.3;0.000862569;0.00103775;0.0;0.084173625;0.1;0.1;0.0;0.133333333;0.040650407;0.002793296;0.2;0.007134131;0.008445916;0.0;0.833333333
C10399;0.080160469;1.0;0.00095168;0.00114496;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.06;0.006671992;0.00840962;0.0;1.0
C10402;0.004158449;1.0;0.014256242;0.0;0.031072;0.0;1.0;0.0;1.0;0.0;0.0;0.067039106;0.083333333;0.013760986;0.002406327;0.583333;1.0
C10403;0.026146322;1.0;0.005003918;0.0;0.010906222;0.0;0.583333;0.0;0.5;0.0;0.0;0.019553073;0.133333333;0.006482394;0.002163545;0.0;1.0
C10404;0.035811284;1.0;0.001998386;0.002404244;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.133333333;0.003792673;0.002897355;0.0;1.0
C10405;0.080619497;1.0;0.017483024;0.021033702;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.036312849;0.218333333;0.063870959;0.005390544;0.083333;1.0
C10406;0.079215606;0.818182;0.056018436;0.030595725;0.066666667;0.005219783;0.25;0.083333;0.166667;0.055555333;0.008130081;0.011173184;0.166666667;0.093261749;0.006302607;0.1;1.0
C10408;0.010573383;1.0;0.012235018;0.0;0.026666667;0.0;0.5;0.0;0.416667;0.0;0.0;0.016759777;0.033333333;0.00491047;0.002418345;0.0;1.0
C10409;0.13139979;1.0;0.0;0.0;0.0;0.050254832;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.333333333;0.010672184;0.009488187;0.0;1.0
C10410;0.238605069;1.0;0.005202329;0.000122666;0.011116444;0.0;0.666667;0.25;0.5;0.0;0.0;0.030726257;0.283333333;0.033582065;0.014678259;0.0;1.0
C10412;0.266066658;1.0;0.0;0.0;0.0;0.041888427;0.0;0.0;0.0;0.166666667;0.048780488;0.0;0.433333333;0.026340245;0.021031843;0.0;1.0
